,is_binding_SARS-CoV2_WT,is_neutral_SARS-CoV2_WT,is_nanobody,name
16211,0,0,0,C874
16212,0,0,0,368.04.B.0124
16213,0,0,0,Mullen_21C3
16214,0,0,1,Sb#47
16215,0,0,0,C689
16216,0,0,0,ADI-60693
16217,0,0,0,DH1079
16218,0,0,0,9O21L
16219,0,0,0,368.10.D.0047
16220,0,0,1,CN111825762A-B6
16221,0,0,0,368.04.B.0050
16222,0,0,0,CQTS010
16223,0,0,0,368.02a.C.0022
16224,0,0,0,368.07.C.0173
16225,0,0,0,CV41
16226,0,0,0,C967
16227,0,0,0,C1032
16228,0,0,0,AZ392
16229,0,0,0,AZ359
16230,0,0,0,BD55-6214
16231,0,0,0,N-612-014
16232,0,0,0,368.04.B.0032
16233,0,0,0,BD55-6050
16234,0,0,0,VA014_23
16235,0,0,0,C1016
16236,0,0,0,C1414
16237,0,0,0,C2229
16238,0,0,0,AZ213
16239,0,0,0,C532
16240,0,0,0,C1331
16241,0,0,0,ADI-62053
16242,0,0,0,2B04
16243,0,0,0,368.20.B.0112
16244,0,0,0,WCSL-24
16245,0,0,0,C124
16246,0,0,0,368.22.A.0189
16247,0,0,0,368.20.B.0043
16248,0,0,0,368.02a.C.0446
16249,0,0,1,Hanke_G2
16250,0,0,0,C1258
16251,0,0,0,Turner-07-2A07
16252,0,0,0,Wang-C431
16253,0,0,0,DH1138
16254,0,0,0,368.13.C.0024
16255,0,0,0,BD55-6649
16256,0,0,0,CN113683692A-Ab2
16257,0,0,0,368.02a.C.0148
16258,0,0,0,368.10.D.0037
16259,0,0,0,C2577
16260,0,0,0,C128
16261,0,0,0,368.07.C.0009
16262,0,0,0,P003_022
16263,0,0,0,C1039
16264,0,0,1,Pavan_100
16265,0,0,0,Boonkrai_1D1
16266,0,0,0,ADI-70131
16267,0,0,0,368.22.A.0234
16268,0,0,0,368.22.A.0099
16269,0,0,0,Wang-C160
16270,0,0,0,C1065
16271,0,0,0,C1221
16272,0,0,0,368.13.C.0105
16273,0,0,0,368.02a.C.0029
16274,0,0,0,ADI-63353
16275,0,0,0,ADI-60712
16276,0,0,0,2M-10B11
16277,0,0,0,C639
16278,0,0,0,BD55-6657
16279,0,0,0,ADI-63234
16280,0,0,0,P054_006
16281,0,0,0,BD55-6713
16282,0,0,0,368.02a.C.0142
16283,0,0,0,BD55-6505
16284,0,0,0,ADI-57869
16285,0,0,0,C1050
16286,0,0,0,ADI-57946
16287,0,0,0,368.10.D.0245
16288,0,0,0,PDI-164
16289,0,0,0,368.02a.C.0067
16290,0,0,0,ADI-56674
16291,0,0,0,368.04.B.0107
16292,0,0,0,368.13.C.0009
16293,0,0,0,C1341
16294,0,0,0,P008_082
16295,0,0,0,AZ407
16296,0,0,0,DH1092
16297,0,0,0,C1265
16298,0,0,0,368.04.B.0075
16299,0,0,0,C688
16300,0,0,0,BG4-2
16301,0,0,1,K7.19
16302,0,0,0,2B4
16303,0,0,0,D70678-14027-S2
16304,0,0,0,C604
16305,0,0,0,C545
16306,0,0,0,BLN3
16307,0,0,0,ADI-62070
16308,0,0,0,CQTS177
16309,0,0,0,CQTS028
16310,0,0,0,C118
16311,0,0,0,ADI-62200
16312,0,0,0,ADI-57918
16313,0,0,0,368.02a.C.0283
16314,0,0,0,368.10.D.0195
16315,0,0,0,Hale_230
16316,0,0,0,BG4-13
16317,0,0,0,C2665
16318,0,0,0,C1418
16319,0,0,0,C1406
16320,0,0,0,C673
16321,0,0,0,Wang-C366
16322,0,0,0,ADI-57854
16323,0,0,0,ADI-62202
16324,0,0,0,ADI-63272
16325,0,0,0,C1309
16326,0,0,0,H712115+K711752
16327,0,0,0,Schardt_13I1
16328,0,0,0,368.02a.C.0329
16329,0,0,0,COV2-2762
16330,0,0,0,ADI-57922
16331,0,0,0,Wang-C384
16332,0,0,0,AZ233
16333,0,0,1,Sb#14
16334,0,0,0,AZ242
16335,0,0,0,368.02a.C.0220
16336,0,0,0,PDI-247
16337,0,0,0,ADI-63147
16338,0,0,0,368.07.C.0003
16339,0,0,0,C558
16340,0,0,0,PDI-222
16341,0,0,0,P008_081
16342,0,0,0,H711743+K711428
16343,0,0,0,CQTS065
16344,0,0,0,368.22.A.0009
16345,0,0,0,368.07.C.0100
16346,0,0,0,ADI-69579
16347,0,0,0,368.02a.C.0377
16348,0,0,0,C2460
16349,0,0,0,368.04.B.0144
16350,0,0,0,Fab-236
16351,0,0,0,368.07.C.0110
16352,0,0,0,BD56-052
16353,0,0,0,ADI-63216
16354,0,0,1,DesAb-RBD-C2
16355,0,0,0,C2412
16356,0,0,0,368.07.C.0047
16357,0,0,0,CN111995674A-mhC3
16358,0,0,0,COV2-2238
16359,0,0,0,ADI-63000
16360,0,0,0,CN111718411A-1F2
16361,0,0,0,C2035
16362,0,0,0,P054_021
16363,0,0,0,C606
16364,0,0,0,BG1-4
16365,0,0,0,036-1F7
16366,0,0,0,BG10-10
16367,0,0,0,368.22.A.0079
16368,0,0,0,ADI-70048
16369,0,0,0,368.01a.A.0085
16370,0,0,0,Fischer_hRBD3
16371,0,0,0,368.10.D.0258
16372,0,0,0,ADI-57870
16373,0,0,0,PDI-286
16374,0,0,0,VAIN2D_43
16375,0,0,0,368.07.C.0188
16376,0,0,1,WNb-20
16377,0,0,0,C583
16378,0,0,0,368.22.A.0188
16379,0,0,0,COV2-3013
16380,0,0,0,368.02a.C.0018
16381,0,0,0,029-2E11
16382,0,0,0,BD55-5916
16383,0,0,0,N-Ab-02
16384,0,0,0,368.13.C.0148
16385,0,0,0,C662
16386,0,0,0,Wang-C484
16387,0,0,0,AZ071
16388,0,0,0,368.10.D.0113
16389,0,0,0,P008_087
16390,0,0,0,C1379
16391,0,0,1,Nb18
16392,0,0,0,COV2-2574
16393,0,0,0,ADI-69651
16394,0,0,0,368.20.B.0087
16395,0,0,0,ADI-60779
16396,0,0,0,mAb-41
16397,0,0,0,ADI-63363
16398,0,0,1,Sb#13
16399,0,0,0,ADI-70180
16400,0,0,0,ADI-63347
16401,0,0,0,368.22.A.0186
16402,0,0,0,ZB8
16403,0,0,0,XG045
16404,0,0,0,368.02a.C.0424
16405,0,0,0,6D3
16406,0,0,0,C2629
16407,0,0,0,C1305
16408,0,0,0,ADI-60543
16409,0,0,0,2M-14B2
16410,0,0,0,368.04.B.0027
16411,0,0,1,NIH-CoVnb-110
16412,0,0,0,C1266
16413,0,0,0,368.07.C.0060
16414,0,0,1,Gai-Nb4-43
16415,0,0,0,C1359
16416,0,0,0,BD55-6558
16417,0,0,0,COV2-2710
16418,0,0,0,Zhou_282C4
16419,0,0,0,BD55-6313
16420,0,0,0,ADI-60768
16421,0,0,0,Wang-C402
16422,0,0,0,GM9-2-280
16423,0,0,0,Shiakolas_5317-3
16424,0,0,0,368.07.C.0163
16425,0,0,0,C138
16426,0,0,0,368.10.D.0198
16427,0,0,0,CQTS154
16428,0,0,0,C706
16429,0,0,0,368.04.B.0078
16430,0,0,0,368.02a.C.0136
16431,0,0,0,GM9-2-276
16432,0,0,1,VHH_E
16433,0,0,0,C2163
16434,0,0,0,COV2-2143
16435,0,0,0,ADI-60678
16436,0,0,0,Hale_295
16437,0,0,0,C113
16438,0,0,0,368.10.D.0295
16439,0,0,1,Sb#1
16440,0,0,0,ADI-62977
16441,0,0,0,ADI-62066
16442,0,0,0,368.01a.A.0074
16443,0,0,0,C3066
16444,0,0,0,368.20.B.0053
16445,0,0,0,BD55-6721
16446,0,0,0,368.02a.C.0069
16447,0,0,1,US10822379B1-#5
16448,0,0,0,C2656
16449,0,0,0,ADI-63192
16450,0,0,0,C050
16451,0,0,0,C528
16452,0,0,0,BG1-11
16453,0,0,1,MR14
16454,0,0,0,368.01a.A.0168
16455,0,0,0,ADI-69818
16456,0,0,0,H712210+K711807
16457,0,0,0,ADI-62082
16458,0,0,0,BD55-5953
16459,0,0,0,COVA2-33
16460,0,0,0,C3085
16461,0,0,0,368.02a.C.0346
16462,0,0,0,C2182
16463,0,0,0,C2073
16464,0,0,0,BLN2
16465,0,0,0,XGv-298
16466,0,0,0,C2206
16467,0,0,0,C2590
16468,0,0,0,002-S21B12
16469,0,0,0,368.10.D.0122
16470,0,0,0,BD55-6635
16471,0,0,0,368.04.B.0190
16472,0,0,0,BD55-5907
16473,0,0,0,CN111778218A-F10
16474,0,0,1,Nb89
16475,0,0,0,C2635
16476,0,0,0,CQTS058
16477,0,0,1,NM1226
16478,0,0,0,C1015
16479,0,0,0,C1344
16480,0,0,0,WRAIR-2151
16481,0,0,0,Turner-22-3A12
16482,0,0,0,368.10.D.0104
16483,0,0,0,ADI-62190
16484,0,0,0,034-2
16485,0,0,0,BD55-6728
16486,0,0,0,C855
16487,0,0,0,C1036
16488,0,0,0,368.10.D.0208
16489,0,0,0,368.01a.A.0100
16490,0,0,0,ADI-63295
16491,0,0,0,BLN8
16492,0,0,0,AZ095
16493,0,0,0,Fischer_mRBD11
16494,0,0,0,ADI-62079
16495,0,0,0,C145
16496,0,0,0,CN111995674A-mhC3b
16497,0,0,0,PDI-214
16498,0,0,0,368.02a.C.0269
16499,0,0,0,C2591
16500,0,0,0,368.02a.C.0429
16501,0,0,0,368.04.B.0195
16502,0,0,0,ADI-63230
16503,0,0,0,368.01a.A.0043
16504,0,0,0,COV2-2026
16505,0,0,0,Zhou_282H2
16506,0,0,0,C944
16507,0,0,0,368.07.C.0167
16508,0,0,0,368.07.C.0125
16509,0,0,0,368.07.C.0117
16510,0,0,0,C112
16511,0,0,0,368.10.D.0120
16512,0,0,0,P008_002
16513,0,0,0,368.01a.A.0016
16514,0,0,0,368.10.D.0035
16515,0,0,0,H026098+K023876
16516,0,0,0,C3136
16517,0,0,0,368.01a.A.0033
16518,0,0,0,ADI-62808
16519,0,0,0,BG4-24
16520,0,0,0,ADI-60729
16521,0,0,0,H712116+L711519
16522,0,0,0,ADI-63239
16523,0,0,0,ADI-63095
16524,0,0,0,C14646P3S
16525,0,0,0,368.10.D.0169
16526,0,0,0,ADI-63212
16527,0,0,0,368.04.B.0115
16528,0,0,1,NIH-CoVnb-113
16529,0,0,0,Ehling_mAb-71
16530,0,0,0,PDI-305
16531,0,0,0,DH1170
16532,0,0,0,368.07.C.0085
16533,0,0,0,ADI-63377
16534,0,0,0,BD55-6684
16535,0,0,0,BG1-27
16536,0,0,0,TRES6
16537,0,0,0,BG10-12
16538,0,0,1,SR4_t13
16539,0,0,0,ADI-63131
16540,0,0,0,DH1197
16541,0,0,0,BD55-5885
16542,0,0,0,ADI-62151
16543,0,0,0,P054_009
16544,0,0,0,DK17
16545,0,0,0,ADI-63115
16546,0,0,0,368.20.B.0073
16547,0,0,0,CQTS011
16548,0,0,1,WNb-19
16549,0,0,0,368.13.C.0081
16550,0,0,0,368.02a.C.0171
16551,0,0,0,368.02a.C.0315
16552,0,0,0,C1432
16553,0,0,0,H712442+K711940
16554,0,0,0,ADI-63149
16555,0,0,0,C921
16556,0,0,0,C509
16557,0,0,0,C202
16558,0,0,0,368.02a.C.0374
16559,0,0,0,368.20.B.0084
16560,0,0,0,ADI-62091
16561,0,0,0,COV2-2759
16562,0,0,0,Turner-07-1A11
16563,0,0,0,C1008
16564,0,0,0,AZ394
16565,0,0,0,C992
16566,0,0,0,C612
16567,0,0,0,C999
16568,0,0,0,ADI-62080
16569,0,0,0,D29
16570,0,0,0,C2529
16571,0,0,0,ADI-60518
16572,0,0,1,Wu_Nb33
16573,0,0,0,Wang-C380
16574,0,0,0,CQTS107
16575,0,0,0,COV2-3012
16576,0,0,0,BD55-6595
16577,0,0,0,368.02a.C.0390
16578,0,0,0,368.02a.C.0037
16579,0,0,0,368.01a.A.0135
16580,0,0,0,AZ005
16581,0,0,0,C656
16582,0,0,0,WCSL-40
16583,0,0,0,WCSL-100
16584,0,0,0,ADI-62132
16585,0,0,1,S1-56
16586,0,0,0,ADI-70008
16587,0,0,0,BG7-9
16588,0,0,1,Wu_Nb1
16589,0,0,0,C1276
16590,0,0,0,0317-A2
16591,0,0,0,368.22.A.0056
16592,0,0,1,Nb42
16593,0,0,0,AZ236
16594,0,0,0,ADI-57947
16595,0,0,0,368.07.C.0145
16596,0,0,0,C3011
16597,0,0,0,ADI-62968
16598,0,0,0,BG4-10
16599,0,0,1,Sb93
16600,0,0,1,CN111825762A-F4
16601,0,0,0,C2571
16602,0,0,0,368.01a.A.0037
16603,0,0,0,COV2-2676
16604,0,0,0,368.07.C.0191
16605,0,0,0,368.02a.C.0345
16606,0,0,0,CV32
16607,0,0,0,368.02a.C.0236
16608,0,0,0,mAb-94
16609,0,0,0,Wang-C159
16610,0,0,0,368.22.A.0016
16611,0,0,0,Fab1-68
16612,0,0,0,ADI-63171
16613,0,0,0,368.07.C.0215
16614,0,0,0,DH1181
16615,0,0,0,C812
16616,0,0,0,368.22.A.0082
16617,0,0,0,368.01a.A.0194
16618,0,0,0,AZ061
16619,0,0,0,DH1097
16620,0,0,0,BG4-27
16621,0,0,0,CQTS076
16622,0,0,0,ADI-63193
16623,0,0,0,368.04.B.0099
16624,0,0,0,AZ238
16625,0,0,0,WCSL-126
16626,0,0,0,368.04.B.0090
16627,0,0,0,H711695+K711388
16628,0,0,1,CN111647077A-VHH20
16629,0,0,0,C125
16630,0,0,0,C3052
16631,0,0,0,CQTS068
16632,0,0,0,368.02a.C.0335
16633,0,0,0,CQT210
16634,0,0,0,ADI-70240
16635,0,0,0,COVA2-37
16636,0,0,0,Wang-C158
16637,0,0,0,368.07.C.0022
16638,0,0,0,ADI-62054
16639,0,0,1,S1-63
16640,0,0,0,COV2-2114
16641,0,0,0,368.10.D.0142
16642,0,0,0,BD55-6293
16643,0,0,0,C2668
16644,0,0,0,CV38-139
16645,0,0,0,C004
16646,0,0,0,ADI-62039
16647,0,0,1,Sb9
16648,0,0,0,368.22.A.0174
16649,0,0,0,BD55-6616
16650,0,0,0,368.02a.C.0176
16651,0,0,0,BD55-5901
16652,0,0,0,C938
16653,0,0,1,Nb-008
16654,0,0,0,C1172
16655,0,0,0,ADI-57841
16656,0,0,0,ADI-70149
16657,0,0,0,ADI-63240
16658,0,0,0,368.20.B.0034
16659,0,0,0,368.13.C.0002
16660,0,0,0,BD55-1078
16661,0,0,0,Ab_81C7
16662,0,0,0,S2H12
16663,0,0,1,VHH_134
16664,0,0,0,C115
16665,0,0,0,368.04.B.0010
16666,0,0,1,CN111647077A-VHH9
16667,0,0,0,ADI-57853
16668,0,0,0,368.02a.C.0304
16669,0,0,0,P054_026
16670,0,0,0,PDI-218
16671,0,0,0,368.20.B.0080
16672,0,0,1,Sb#71
16673,0,0,0,P008_011
16674,0,0,0,C1408
16675,0,0,0,P5A-2F11
16676,0,0,0,ADI-62850
16677,0,0,1,NbSL17
16678,0,0,0,368.01a.A.0141
16679,0,0,0,002-6
16680,0,0,0,368.04.B.0117
16681,0,0,0,ADI-57865
16682,0,0,0,ADI-62173
16683,0,0,0,ADI-57904
16684,0,0,0,C3082
16685,0,0,0,368.07.C.0043
16686,0,0,0,ADI-63170
16687,0,0,0,ADI-62182
16688,0,0,0,CQTS110
16689,0,0,0,ADI-63029
16690,0,0,0,MD47
16691,0,0,0,ADI-70040
16692,0,0,0,BD55-6270
16693,0,0,0,368.20.B.0077
16694,0,0,0,ADI-62013
16695,0,0,0,CnC2t1p1_B10
16696,0,0,0,C3109
16697,0,0,0,AZ284
16698,0,0,0,BD55-6064
16699,0,0,0,368.22.A.0194
16700,0,0,0,ADI-61223
16701,0,0,0,Fab-192
16702,0,0,0,CC12.26
16703,0,0,0,TAU-1110
16704,0,0,0,BD55-1084
16705,0,0,0,368.02a.C.0509
16706,0,0,0,368.02a.C.0321
16707,0,0,0,REGN10986
16708,0,0,0,368.22.A.0201
16709,0,0,0,BD-506
16710,0,0,0,368.10.D.0058
16711,0,0,0,PDI-131
16712,0,0,0,002-S21F3
16713,0,0,0,COV2-2369
16714,0,0,0,mAb-3B6
16715,0,0,0,Goike-8-42
16716,0,0,0,ADI-61239
16717,0,0,0,Ehling_mAb-02
16718,0,0,1,VH-Fc-B01
16719,0,0,0,C148
16720,0,0,0,COV2-2150
16721,0,0,1,SR12_c3
16722,0,0,1,aRBD-42
16723,0,0,0,BG4-16
16724,0,0,0,C817
16725,0,0,0,ADI-63134
16726,0,0,0,368.20.B.0143
16727,0,0,0,AZ343
16728,0,0,0,C845
16729,0,0,1,Nb2B4
16730,0,0,0,ADI-69876
16731,0,0,0,ADI-62093
16732,0,0,1,Sb#6
16733,0,0,0,C1200
16734,0,0,0,368.10.D.0239
16735,0,0,0,DH1198
16736,0,0,0,CV47
16737,0,0,0,Shiakolas_53182-7
16738,0,0,0,Fischer_hRBD12
16739,0,0,0,ADI-62055
16740,0,0,0,Zhou_282C1
16741,0,0,0,Ab_55C9
16742,0,0,0,CQTS121
16743,0,0,0,C1220
16744,0,0,0,C538
16745,0,0,0,368.13.C.0043
16746,0,0,0,Zhou_28B32
16747,0,0,0,mAb-63
16748,0,0,0,AZ384
16749,0,0,0,368.02a.C.0061
16750,0,0,0,C2427
16751,0,0,0,PDI-107
16752,0,0,0,COV2-2643
16753,0,0,0,ADI-62796
16754,0,0,0,TAU-2173
16755,0,0,0,ADI-63157
16756,0,0,0,ADI-63173
16757,0,0,0,Fab_15033-7
16758,0,0,0,DH1050-1
16759,0,0,0,mAb-3C6
16760,0,0,0,368.07.C.0102
16761,0,0,0,Sipavibart
16762,0,0,0,P008_045
16763,0,0,0,368.04.B.0018
16764,0,0,0,COV107-23+COVD21-C8
16765,0,0,0,C2149
16766,0,0,0,Mullen_1E5
16767,0,0,0,R339-1A4
16768,0,0,0,COVA2-34
16769,0,0,0,BD55-6572
16770,0,0,0,BLN14
16771,0,0,0,VA014_67
16772,0,0,0,368.01a.A.0097
16773,0,0,0,C019
16774,0,0,0,Wang-C358
16775,0,0,0,ADI-57873
16776,0,0,0,C3056
16777,0,0,1,RBD11
16778,0,0,0,C903
16779,0,0,0,BD55-5908
16780,0,0,1,NIH-CoVnb-108
16781,0,0,0,COV2-2529
16782,0,0,0,eCC6.30.11
16783,0,0,0,CC12.15
16784,0,0,0,368.02a.C.0153
16785,0,0,0,BD55-6583
16786,0,0,0,ADI-63030
16787,0,0,1,Sb#39
16788,0,0,0,368.02a.C.0388
16789,0,0,0,368.13.C.0044
16790,0,0,0,C2166
16791,0,0,0,BG1-19
16792,0,0,0,368.10.D.0216
16793,0,0,0,BD55-6365
16794,0,0,0,C852
16795,0,0,0,ADI-63265
16796,0,0,0,P008_055
16797,0,0,0,H026085+L024042
16798,0,0,0,Fischer_mRBD21
16799,0,0,0,368.02a.C.0515
16800,0,0,1,Littler_Nb
16801,0,0,0,AZ363
16802,0,0,0,C910
16803,0,0,0,C976
16804,0,0,0,002-55
16805,0,0,0,368.02a.C.0514
16806,0,0,0,368.07.C.0041
16807,0,0,0,C2222
16808,0,0,0,Ab_53C10
16809,0,0,0,368.07.C.0168
16810,0,0,0,COV2-2697
16811,0,0,0,I15
16812,0,0,0,COV2-2146
16813,0,0,0,COV2-2835
16814,0,0,0,COV2-2751
16815,0,0,0,368.02a.C.0244
16816,0,0,1,Sb#35
16817,0,0,0,368.10.D.0289
16818,0,0,0,REGN10913
16819,0,0,0,368.02a.C.0185
16820,0,0,0,P003_053
16821,0,0,0,ADI-62949
16822,0,0,0,368.02a.C.0089
16823,0,0,0,R3P2-B5
16824,0,0,0,C665
16825,0,0,0,ADI-60550
16826,0,0,0,368.02a.C.0100
16827,0,0,0,C672
16828,0,0,1,CN113563463A-4FC
16829,0,0,0,368.04.B.0016
16830,0,0,0,368.10.D.0141
16831,0,0,0,ADI-57845
16832,0,0,0,036-1B1
16833,0,0,0,COV2-2022
16834,0,0,0,Hale_266
16835,0,0,0,PDI-294
16836,0,0,0,WRAIR-2174
16837,0,0,0,C643
16838,0,0,1,S1-65
16839,0,0,0,AZ355
16840,0,0,0,C3130
16841,0,0,0,C598
16842,0,0,0,Wang-C167
16843,0,0,0,ADI-63101
16844,0,0,0,ADI-69766
16845,0,0,0,368.22.A.0065
16846,0,0,1,Hanke_C11
16847,0,0,0,AZ278
16848,0,0,0,H026063+L024029
16849,0,0,0,368.04.B.0184
16850,0,0,0,PDI-278
16851,0,0,0,D70678-2743-S1
16852,0,0,0,P5A-1B6
16853,0,0,0,C2431
16854,0,0,0,368.10.D.0145
16855,0,0,1,S1-49
16856,0,0,0,ADI-60691
16857,0,0,1,WNb-8
16858,0,0,0,368.02a.C.0158
16859,0,0,0,BD55-5865
16860,0,0,0,368.01a.A.0060
16861,0,0,0,BG10-1
16862,0,0,0,P008_099
16863,0,0,1,Nb28
16864,0,0,0,368.22.A.0031
16865,0,0,0,C2568
16866,0,0,0,ADI-62994
16867,0,0,0,C804
16868,0,0,1,RBD3i17
16869,0,0,1,Wu_Nb30
16870,0,0,0,002-S14A4
16871,0,0,0,ADI-62189
16872,0,0,0,COV2-2416
16873,0,0,0,Ab_51D2
16874,0,0,0,ADI-57888
16875,0,0,0,WCSL-110
16876,0,0,0,ADI-62034
16877,0,0,0,COV2-2399
16878,0,0,0,368.20.B.0019
16879,0,0,0,BD55-6541
16880,0,0,0,368.01a.A.0158
16881,0,0,0,C2066
16882,0,0,0,H026367+K024035
16883,0,0,0,C704
16884,0,0,0,C3139
16885,0,0,0,368.04.B.0012
16886,0,0,1,S2-10
16887,0,0,1,Pavan_78
16888,0,0,0,368.02a.C.0333
16889,0,0,0,ADI-63191
16890,0,0,0,BD55-6223
16891,0,0,0,C2632
16892,0,0,0,368.02a.C.0045
16893,0,0,0,ADI-62218
16894,0,0,0,368.02a.C.0539
16895,0,0,0,XG001
16896,0,0,1,MR17_K99Y
16897,0,0,0,ADI-60695
16898,0,0,0,034-1E6
16899,0,0,0,368.10.D.0203
16900,0,0,1,Nb80
16901,0,0,0,BD55-6099
16902,0,0,0,ADI-63051
16903,0,0,0,S2110#
16904,0,0,0,ADI-63141
16905,0,0,0,ADI-60558
16906,0,0,0,AZ254
16907,0,0,0,C893
16908,0,0,1,Sb17
16909,0,0,0,BD55-6326
16910,0,0,0,BD55-6611
16911,0,0,0,ADI-57948
16912,0,0,0,PDI-246
16913,0,0,0,ADI-62158
16914,0,0,0,ADI-62032
16915,0,0,0,ADI-57960
16916,0,0,0,ADI-63145
16917,0,0,0,368.02a.C.0525
16918,0,0,0,C1444
16919,0,0,0,C671
16920,0,0,0,ADI-63132
16921,0,0,0,C2485
16922,0,0,0,368.13.C.0078
16923,0,0,0,H712484+L711739
16924,0,0,0,368.10.D.0011
16925,0,0,0,368.07.C.0208
16926,0,0,0,CN111778218A-H9
16927,0,0,1,Sb#58
16928,0,0,0,BD55-6333
16929,0,0,0,Hale_215
16930,0,0,0,ADI-62124
16931,0,0,0,ADI-62217
16932,0,0,0,BD55-6551
16933,0,0,0,ADI-63150
16934,0,0,0,ADI-57911
16935,0,0,0,COV2-2132
16936,0,0,0,Fab-180
16937,0,0,0,C1053
16938,0,0,0,ADI-62135
16939,0,0,0,368.10.D.0019
16940,0,0,0,C3103
16941,0,0,0,CC6.29
16942,0,0,1,LR1
16943,0,0,0,BG10-3
16944,0,0,0,COVA2-07
16945,0,0,0,368.02a.C.0054
16946,0,0,0,PDI-70
16947,0,0,0,COV2-2245
16948,0,0,0,Zhou_28E1
16949,0,0,0,368.10.D.0217
16950,0,0,0,ADI-69772
16951,0,0,0,C803
16952,0,0,0,CN113045647A-4
16953,0,0,0,368.02a.C.0143
16954,0,0,1,Pavan_50
16955,0,0,0,368.10.D.0054
16956,0,0,0,368.13.C.0090
16957,0,0,0,H026337+L024149
16958,0,0,0,BD55-6054
16959,0,0,0,Ehling_mAb-57
16960,0,0,0,ADI-60687
16961,0,0,0,ADI-62964
16962,0,0,0,368.13.C.0131
16963,0,0,0,368.22.A.0108
16964,0,0,0,368.07.C.0180
16965,0,0,0,368.22.A.0084
16966,0,0,0,PDI-71
16967,0,0,0,DH1051
16968,0,0,0,368.22.A.0155
16969,0,0,0,BD55-6403
16970,0,0,0,368.10.D.0072
16971,0,0,0,ab4
16972,0,0,0,C644
16973,0,0,0,C950
16974,0,0,0,REGN10924
16975,0,0,0,ADI-57879
16976,0,0,0,mAb-72
16977,0,0,0,CR3022-B11
16978,0,0,0,PDI-136
16979,0,0,0,368.02a.C.0415
16980,0,0,0,Ab_59D6
16981,0,0,0,ADI-60705
16982,0,0,0,368.01a.A.0047
16983,0,0,0,368.10.D.0190
16984,0,0,0,Curtis_3548_RBD-15
16985,0,0,0,368.04.B.0186
16986,0,0,0,002-S11F2
16987,0,0,0,ADI-69799
16988,0,0,0,P008_092
16989,0,0,0,ADI-63010
16990,0,0,0,368.10.D.0238
16991,0,0,0,VA014_10
16992,0,0,0,BD55-6049
16993,0,0,0,AZ244
16994,0,0,1,Sb38
16995,0,0,0,VA014_19
16996,0,0,0,H712073+H712073
16997,0,0,0,AZ361
16998,0,0,0,C2517
16999,0,0,0,368.22.A.0218
17000,0,0,0,BD55-5913
17001,0,0,0,PDI-189
17002,0,0,0,COV2-2384
17003,0,0,1,Pavan_56
17004,0,0,0,WCSL-36
17005,0,0,0,ADI-63412
17006,0,0,0,XG044
17007,0,0,0,368.10.D.0287
17008,0,0,0,C1435
17009,0,0,0,9A1
17010,0,0,0,AZ247
17011,0,0,0,C046
17012,0,0,0,DK11
17013,0,0,0,ADI-70071
17014,0,0,0,BD55-5933
17015,0,0,0,COV2-2473
17016,0,0,0,BG4-3
17017,0,0,0,368.07.C.0050
17018,0,0,0,C2535
17019,0,0,0,C649
17020,0,0,0,ADI-62963
17021,0,0,0,C837
17022,0,0,0,368.10.D.0042
17023,0,0,0,CC12.11
17024,0,0,1,S2-7
17025,0,0,0,C652
17026,0,0,0,368.04.B.0072
17027,0,0,0,368.10.D.0223
17028,0,0,0,ADI-57868
17029,0,0,0,BD55-6560
17030,0,0,0,VA014_24
17031,0,0,0,Fischer_mRBD3
17032,0,0,0,368.02a.C.0195
17033,0,0,0,368.07.C.0134
17034,0,0,0,368.02a.C.0110
17035,0,0,0,ADI-62861
17036,0,0,0,AZ265
17037,0,0,0,ADI-63042
17038,0,0,0,H026331+L024145
17039,0,0,0,ADI-60564
17040,0,0,0,AZ412
17041,0,0,0,Hale_310
17042,0,0,0,BG7-3
17043,0,0,0,BD55-5959
17044,0,0,1,Nb102
17045,0,0,1,Nb59
17046,0,0,0,BD55-6473
17047,0,0,0,BG4-18
17048,0,0,0,AZ014
17049,0,0,0,VA014_47
17050,0,0,0,C622
17051,0,0,0,368.02a.C.0174
17052,0,0,1,sdAb-3F11
17053,0,0,0,C709
17054,0,0,0,368.02a.C.0151
17055,0,0,0,PDI-98
17056,0,0,0,368.20.B.0138
17057,0,0,0,C068
17058,0,0,0,C2658
17059,0,0,0,368.22.A.0166
17060,0,0,0,002-S14C4
17061,0,0,0,002-S22D8
17062,0,0,0,C1449
17063,0,0,0,STE73-6C8
17064,0,0,0,368.10.D.0183
17065,0,0,0,C958
17066,0,0,0,C890
17067,0,0,0,368.07.C.0185
17068,0,0,0,368.07.C.0156
17069,0,0,0,368.02a.C.0210
17070,0,0,0,Windsor_G32A4
17071,0,0,0,C810
17072,0,0,0,BD55-6367
17073,0,0,0,Fischer_mRBD15
17074,0,0,1,H11
17075,0,0,0,ADI-62165
17076,0,0,0,C2217
17077,0,0,0,BD55-6320
17078,0,0,1,Sb57
17079,0,0,0,C057
17080,0,0,0,Zhou_28F3
17081,0,0,0,BD55-6544
17082,0,0,0,ADI-69555
17083,0,0,0,ADI-60789
17084,0,0,0,PDI-91
17085,0,0,0,ADI-60747
17086,0,0,0,ADI-62789
17087,0,0,0,C1230
17088,0,0,0,C926
17089,0,0,0,mAb-81
17090,0,0,0,Ab_510H10
17091,0,0,0,10D12
